int64_field_0,url,title,time_published,sentiment_score,sentiment_label,source,ticker_sentiment_score,ticker_sentiment_label
734,https://www.benzinga.com/markets/cryptocurrency/22/04/26450687/cryptocurrency-cosmos-hub-down-more-than-4-within-24-hours,Cryptocurrency Cosmos Hub Down More Than 4% Within 24 hours,2022-04-04 14:04:20 UTC,-0.024475,Neutral,Benzinga,0.026671,Neutral
733,https://www.benzinga.com/markets/cryptocurrency/22/04/26508319/cryptocurrency-cosmos-hub-falls-more-than-8-in-24-hours,Cryptocurrency Cosmos Hub Falls More Than 8% In 24 hours,2022-04-06 18:03:34 UTC,-0.070505,Neutral,Benzinga,-0.052901,Neutral
732,https://www.benzinga.com/markets/cryptocurrency/22/04/26641482/liquid-staking-what-is-it-and-how-can-it-amplify-your-defi-strategies,Liquid Staking: What Is It And How Can It Amplify Your DeFi Strategies?,2022-04-14 17:18:41 UTC,0.198226,Somewhat-Bullish,Benzinga,0.002385,Neutral
731,https://www.benzinga.com/markets/cryptocurrency/22/04/26718512/cosmos-and-avalanche-launch-new-funds-to-ignite-evelopment,Cosmos And Avalanche Launch New Funds To Ignite evelopment,2022-04-20 15:49:55 UTC,0.108114,Neutral,Benzinga,-0.095057,Neutral
729,https://www.benzinga.com/markets/cryptocurrency/22/05/27040391/copy-paste-error-sends-36m-crypto-tokens-to-wrong-wallet,Copy-Paste Error Sends $36M In Crypto To Wrong Wallet,2022-05-06 07:48:42 UTC,-0.139128,Neutral,Benzinga,6.5e-05,Neutral
726,https://www.benzinga.com/markets/cryptocurrency/22/07/28082874/exclusive-interview-carter-woetzel-of-shade-protocol-explains-crypto-privacy,Exclusive Interview: Carter Woetzel Of Shade Protocol Explains Crypto Privacy,2022-07-18 16:46:30 UTC,0.183129,Somewhat-Bullish,Benzinga,0.111204,Neutral
725,https://www.benzinga.com/markets/cryptocurrency/22/07/28233010/komodo-upgrades-its-atomicdex-with-shibadex-and-upcoming-cosmos-integrations-interview-wit,"Komodo CTO Kadan Stadelmann Talks AtomicDEX, ShibaDEX, Cosmos Integrations: What You Need To Know",2022-07-28 18:06:46 UTC,0.219245,Somewhat-Bullish,Benzinga,0.117548,Neutral
724,https://www.benzinga.com/markets/cryptocurrency/22/09/28744095/jim-cramer-says-stay-away-from-dogecoin-and-shiba-inu-making-money-in-crypto-doesnt-mean-i,"Dogecoin  ( $DOGE )  - Jim Cramer Says Stay Away From Dogecoin And Shiba Inu, Making Money In Crypto Doesn't Mean It's For Real",2022-09-04 12:02:03 UTC,0.036086,Neutral,Benzinga,-0.004014,Neutral
719,https://www.benzinga.com/markets/cryptocurrency/22/10/29255489/interview-cronos-provides-first-ethereum-to-cosmos-bridge-and-is-building-an-interchain-we,"Interview: Cronos Provides First Ethereum-To-Cosmos Bridge And Is Building An Interchain Web3 - Ethereum  ( ETH/USD ) , Cosmos  ( ATOM/USD ) ",2022-10-14 13:03:10 UTC,0.238545,Somewhat-Bullish,Benzinga,0.103227,Neutral
399,https://www.benzinga.com/markets/cryptocurrency/22/11/29891186/ukraine-central-bank-explores-cbdc-as-a-key-element-to-raise-money-buy-goods,"Ukraine Central Bank Explores CBDC As A 'Key Element' To Raise Money, Buy Goods - Bitcoin  ( BTC/USD ) , Dogecoin  ( DOGE/USD ) ",2022-11-29 18:14:35 UTC,0.241526,Somewhat-Bullish,Benzinga,-0.016845,Neutral
390,https://www.benzinga.com/markets/cryptocurrency/23/02/30742558/revolut-launches-crypto-staking-soft-launch-begins-in-uk-and-eea-report,"Revolut Launches Crypto Staking, Soft Launch Begins In UK And EEA: Report",2023-02-06 22:02:31 UTC,0.223492,Somewhat-Bullish,Benzinga,-0.112247,Neutral
388,https://www.benzinga.com/markets/cryptocurrency/23/03/31140479/russians-defy-putin-pour-crypto-donations-into-ukraine-how-much-funding-has-the-war-torn-c,"Russians Defy Putin, Pour Crypto Donations Into Ukraine: How Much Funding Has The War-Torn Country Received?",2023-03-02 13:45:01 UTC,0.202962,Somewhat-Bullish,Benzinga,0,Neutral
718,https://www.benzinga.com/markets/cryptocurrency/23/03/31218087/bitcoin-sees-fourth-week-of-outflows-with-investment-products-at-844m,"Bitcoin Sees Fourth Week Of Outflows, With Investment Products At $844M",2023-03-06 16:03:53 UTC,0.028412,Neutral,Benzinga,-0.00384,Neutral
382,https://www.benzinga.com/markets/cryptocurrency/23/06/32743778/polkadot-decoded-2023-brings-web3-community-to-denmark-with-speakers-from-vodafone-deloitt,"Polkadot Decoded 2023 Brings Web3 Community to Denmark with Speakers from Vodafone, Deloitte, and More",2023-06-06 17:19:12 UTC,0.305674,Somewhat-Bullish,Benzinga,0,Neutral
381,https://www.benzinga.com/markets/cryptocurrency/23/06/32905410/binances-liquidity-woes-buffetts-prediction-throwback-and-a-sheriffs-bitcoin-clash-weeks-t,"Binance's Liquidity Woes, Buffett's Prediction Throwback And A Sheriff's Bitcoin Clash: Week's Top Crypto Stories",2023-06-17 16:42:30 UTC,-0.09001,Neutral,Benzinga,-0.072554,Neutral
376,https://www.benzinga.com/markets/cryptocurrency/23/08/34111176/islamic-coin-secures-investment-from-a195-capital-after-partnering-with-over-300-banks,Islamic Coin Secures Investment From A195 Capital After Partnering With Over 300 Banks,2023-08-30 13:50:32 UTC,0.376722,Bullish,Benzinga,0.063626,Neutral
626,https://www.benzinga.com/markets/cryptocurrency/23/09/34279149/bitcoin-ethereum-flat-synthetix-emerges-as-top-gainer,"Bitcoin, Ethereum Flat; Synthetix Emerges As Top Gainer",2023-09-06 13:33:27 UTC,0.109232,Neutral,Benzinga,0.06969,Neutral
624,https://www.benzinga.com/markets/cryptocurrency/23/09/34408371/bitcoin-price-could-dip-before-next-rally-expert-says-highlighting-levels-to-watch-out,"Bitcoin Price Could Dip Before Next Rally, Expert Says, Highlighting Levels To Watch Out",2023-09-10 16:14:33 UTC,0.067593,Neutral,Benzinga,-0.106527,Neutral
833,https://www.benzinga.com/markets/cryptocurrency/23/09/34539934/cryptocurrency-vechain-rises-more-than-8-in-24-hours,Cryptocurrency VeChain Rises More Than 8% In 24 hours,2023-09-13 15:00:51 UTC,0.079671,Neutral,Benzinga,0.135461,Neutral
713,https://www.benzinga.com/markets/cryptocurrency/23/09/34590390/neutron-axelar-to-bring-lidos-wseth-to-cosmos-a-game-changer-for-cross-chain-interoperabil,"Neutron, Axelar To Bring Lido's wsETH To Cosmos: A Game-Changer For Cross-Chain Interoperability",2023-09-14 19:20:38 UTC,0.343463,Somewhat-Bullish,Benzinga,0.049885,Neutral
709,https://www.benzinga.com/markets/cryptocurrency/23/10/35309948/binance-shakes-up-its-portfolio-multiple-trading-pair-delistings-new-additions-unveiled,"Binance Shakes Up Its Portfolio: Multiple Trading Pair Delistings, New Additions Unveiled",2023-10-18 15:38:18 UTC,0.042815,Neutral,Benzinga,0.072789,Neutral
620,https://www.benzinga.com/markets/cryptocurrency/23/10/35455491/bitcoin-ethereum-muted-dogecoin-spikes-in-memecoin-fervor-analyst-says-dont-panic-when-mar,"Bitcoin, Ethereum Muted, Dogecoin Spikes In Memecoin Fervor - Analyst Says, 'Don't Panic When Markets Correct' As It's All Part Of The Game",2023-10-27 02:17:37 UTC,0.159358,Somewhat-Bullish,Benzinga,0.031713,Neutral
829,https://www.benzinga.com/markets/cryptocurrency/23/11/35681691/cryptocurrency-vechain-rises-more-than-6-in-24-hours,Cryptocurrency VeChain Rises More Than 6% In 24 hours,2023-11-08 19:00:28 UTC,0.049507,Neutral,Benzinga,0.083345,Neutral
701,https://www.benzinga.com/markets/cryptocurrency/23/12/36258057/cyber-fund-launches-100m-initiative-to-accelerate-new-ai-blockchain-products,"Cyber Fund Launches $100M Initiative To Accelerate New AI, Blockchain Products",2023-12-15 15:04:34 UTC,0.217263,Somewhat-Bullish,Benzinga,0.125303,Neutral
822,https://www.benzinga.com/markets/cryptocurrency/23/12/36325457/bitcoin-edges-higher-following-current-account-report-stacks-emerges-as-top-gainer,Bitcoin Edges Higher Following Current Account Data; Stacks Emerges As Top Gainer,2023-12-20 14:32:31 UTC,0.026816,Neutral,Benzinga,0.021266,Neutral
820,https://www.benzinga.com/markets/cryptocurrency/23/12/36379920/cryptocurrency-vechain-rises-more-than-4-in-24-hours,Cryptocurrency VeChain Rises More Than 4% In 24 hours,2023-12-25 19:02:29 UTC,0.028136,Neutral,Benzinga,0.050798,Neutral
369,https://www.benzinga.com/markets/cryptocurrency/23/12/36407023/cardano-outperforms-bitcoin-ethereum-with-8-surge-analyst-says-this-key-resistance-level-c,"Cardano Outperforms Bitcoin, Ethereum With 8% Surge: Analyst Says This Key Resistance Level 'Could Set The Stage For ADA To Rally Forward'",2023-12-28 07:12:07 UTC,0.087912,Neutral,Benzinga,0.138491,Neutral
819,https://www.benzinga.com/markets/cryptocurrency/24/01/36444827/cryptocurrency-vechain-up-more-than-3-in-24-hours,Cryptocurrency VeChain Up More Than 3% In 24 hours,2024-01-01 19:01:19 UTC,-0.056244,Neutral,Benzinga,-0.094367,Neutral
362,https://www.benzinga.com/markets/cryptocurrency/24/06/39251898/economist-predicts-major-altcoin-surge-before-recession-altseason-will-send-alts-flying,Economist Predicts Major Altcoin Surge Before Recession: 'Altseason Will Send Alts Flying',2024-06-10 14:18:18 UTC,0.100045,Neutral,Benzinga,0.047591,Neutral
764,https://www.benzinga.com/markets/cryptocurrency/24/06/39462321/old-school-crypto-staking-for-high-yield-easier-for-most-investors-than-new-restaking-craz,Old School Crypto Staking For High Yield Easier For Most Investors Than New Restaking Craze,2024-06-24 17:01:59 UTC,0.142778,Neutral,Benzinga,-0.035352,Neutral
443,https://www.benzinga.com/markets/cryptocurrency/24/07/39979140/dogecoin-killer-shiba-inu-sees-76-surge-in-q2-orders-on-crypto-payments-platform-coingate,'Dogecoin Killer' Shiba Inu Sees 76% Surge In Q2 Orders On Crypto Payments Platform CoinGate,2024-07-26 09:39:04 UTC,0.238802,Somewhat-Bullish,Benzinga,-0.091352,Neutral
440,https://www.benzinga.com/markets/cryptocurrency/24/08/40184886/kamala-harris-vp-pick-tim-walz-takes-lead-over-josh-shapiro-in-crypto-betting-odds-on-poly,Kamala Harris VP Pick: Tim Walz Takes Lead Over Josh Shapiro In Crypto Betting Odds On Polymarket,2024-08-06 11:40:26 UTC,0.178175,Somewhat-Bullish,Benzinga,0.097841,Neutral
431,https://www.benzinga.com/markets/cryptocurrency/24/08/40623221/donald-trumps-fourth-nft-collection-has-generated-over-2m-in-sales-in-just-1-day,Donald Trump's Fourth NFT Collection Has Generated Over $2M In Sales In Just 1 Day,2024-08-29 11:54:17 UTC,0.214965,Somewhat-Bullish,Benzinga,0,Neutral
430,https://www.benzinga.com/markets/cryptocurrency/24/08/40629090/robinhood-adds-solana-to-web3-wallet-expands-crypto-offerings,"Robinhood Adds Solana To Web3 Wallet, Expands Crypto Offerings - Robinhood Markets  ( NASDAQ:HOOD ) ",2024-08-29 15:48:24 UTC,0.177954,Somewhat-Bullish,Benzinga,0.106524,Neutral
427,https://www.benzinga.com/markets/cryptocurrency/24/09/40679274/trump-reestablishes-lead-over-kamala-harris-in-presidential-odds-on-crypto-based-predictio,Trump Reestablishes Lead Over Kamala Harris In Presidential Odds On Crypto-Based Prediction Market,2024-09-03 03:38:49 UTC,0.356081,Bullish,Benzinga,0.073244,Neutral
419,https://www.benzinga.com/markets/cryptocurrency/24/09/40848296/trump-coin-launch-odds-jump-on-crypto-betting-platform-polymarket-after-world-liberty-fina,Trump Coin Launch Odds Jump On Crypto Betting Platform Polymarket After World Liberty Financial Gets A Launch Date,2024-09-13 07:27:09 UTC,0.30135,Somewhat-Bullish,Benzinga,0.116919,Neutral
355,https://www.benzinga.com/markets/cryptocurrency/24/11/41969740/bitcoin-stays-above-91000-but-one-technical-indicator-spells-trouble,"Bitcoin Stays Above $91,000-But One Technical Indicator Spells Trouble",2024-11-14 12:53:00 UTC,0.238605,Somewhat-Bullish,Benzinga,-0.027768,Neutral
604,https://www.benzinga.com/markets/cryptocurrency/24/11/41969740/bitcoin-stays-above-91000-but-one-technical-indicator-spells-trouble,"Bitcoin Stays Above $91,000-But One Technical Indicator Spells Trouble",2024-11-14 12:53:00 UTC,0.238605,Somewhat-Bullish,Benzinga,-0.027768,Neutral
841,https://www.benzinga.com/markets/cryptocurrency/24/12/42256519/shiba-inu-soars-to-eight-month-high-up-13-as-meme-coins-rally,"Shiba Inu Soars To Eight-Month High, Up 13% as Meme Coins Rally",2024-12-01 13:26:19 UTC,0.27766,Somewhat-Bullish,Benzinga,0,Neutral
144,https://www.benzinga.com/markets/cryptocurrency/24/12/42434117/trump-would-bridge-the-gap-between-cryptocurrency-and-banks-vcs-hope-still-a-poisoned-chal,"Trump Would Bridge The Gap Between Cryptocurrency And Banks, VCs Hope: 'Still A Poisoned Chalice Today' - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2024-12-11 12:33:13 UTC,0.21504,Somewhat-Bullish,Benzinga,-0.07128,Neutral
592,https://www.benzinga.com/markets/cryptocurrency/24/12/42628397/bitcoin-ethereum-xrp-dogecoin-recover-from-days-losses-if-this-is-the-christmas-sell-off-a,"Bitcoin, Ethereum, XRP, Dogecoin Recover From Day's Losses: 'If This Is The Christmas Sell Off And The Top, So Be It,' Trader Says",2024-12-20 20:43:20 UTC,0.128697,Neutral,Benzinga,-0.07568,Neutral
590,https://www.benzinga.com/markets/cryptocurrency/24/12/42645811/dogecoin-shiba-inu-could-underperform-stronger-cryptos-trader-warns-heres-why,"Dogecoin, Shiba Inu Could Underperform Stronger Cryptos, Trader Warns: Here's Why",2024-12-23 13:16:59 UTC,0.141257,Neutral,Benzinga,0.103154,Neutral
403,https://www.benzinga.com/markets/cryptocurrency/24/12/42716074/mark-cuban-criticizes-meme-coins-as-a-hustle-and-money-gamble-like-a-game-of-musical-chair,Mark Cuban Criticizes Meme Coins as a 'Hustle' and Money Gamble: 'Like a Game of Musical Chairs With Money',2024-12-29 19:00:16 UTC,0.15094,Somewhat-Bullish,Benzinga,-0.066463,Neutral
669,https://www.benzinga.com/markets/cryptocurrency/25/01/42827897/cpai-launches-token-for-ai-powered-crypto-tax-reconciliation-platform,CPAI Launches Token For AI-Powered Crypto Tax Reconciliation Platform,2025-01-06 19:52:04 UTC,0.297663,Somewhat-Bullish,Benzinga,0,Neutral
579,https://www.benzinga.com/markets/cryptocurrency/25/01/42846550/ripple-announces-chainlink-integration-to-boost-rlusd-stablecoin,Ripple Announces Chainlink Integration To Boost RLUSD Stablecoin,2025-01-07 14:26:05 UTC,0.229781,Somewhat-Bullish,Benzinga,0.063447,Neutral
127,https://www.benzinga.com/markets/cryptocurrency/25/01/42901962/bitcoin-ethereum-xrp-dogecoin-extend-losses,"Bitcoin, Ethereum, XRP, Dogecoin Extend Losses: 'Proper Move' Possibly Only By The End Of January, Trader Warns",2025-01-09 20:46:34 UTC,-0.014522,Neutral,Benzinga,-0.147034,Neutral
247,https://www.benzinga.com/markets/cryptocurrency/25/01/42925984/xrp-price-up-2-has-incredible-stuff-coming-out-advocate-touts,"XRP Price Up 2%, Has 'Incredible Stuff Coming Out,' Advocate Touts",2025-01-10 20:05:13 UTC,0.286793,Somewhat-Bullish,Benzinga,0.138345,Neutral
577,https://www.benzinga.com/markets/cryptocurrency/25/01/42925984/xrp-price-up-2-has-incredible-stuff-coming-out-advocate-touts,"XRP Price Up 2%, Has 'Incredible Stuff Coming Out,' Advocate Touts",2025-01-10 20:05:13 UTC,0.286793,Somewhat-Bullish,Benzinga,0.138345,Neutral
246,https://www.benzinga.com/markets/cryptocurrency/25/01/42969737/bitcoin-rebounds-to-96500-defies-284m-etf-outflows-heres-what-experts-see-happening-next,"Bitcoin Rebounds To $96,500, Defies $284M ETF Outflows: Here's What Experts See Happening Next",2025-01-14 11:58:00 UTC,0.105287,Neutral,Benzinga,0.068196,Neutral
299,https://www.benzinga.com/markets/cryptocurrency/25/01/43078040/trump-coin-tanks-36-even-as-melania-trump-launches-her-own-token-top-analyst-says-his-shor,"Trump Coin Tanks 36%, Even As Melania Trump Launches Her Own Token: Top Analyst Says His Short Is 'Going Very, Very Well'",2025-01-20 02:03:05 UTC,0.235167,Somewhat-Bullish,Benzinga,0.051613,Neutral
298,https://www.benzinga.com/markets/cryptocurrency/25/01/43079586/donald-melania-crypto-launch-is-worth-billions-heres-how-much-the-first-couples-namesake-c,"Donald, Melania Crypto Launch Is Worth Billions, Here's How Much The First Couple's Namesake Coins Have Generated",2025-01-20 08:21:56 UTC,0.302116,Somewhat-Bullish,Benzinga,0.007449,Neutral
291,https://www.benzinga.com/markets/cryptocurrency/25/01/43096311/exclusive-trump-does-not-establish-bitcoin-reserve-crypto-friendly-policies-on-day-1-and-n,"EXCLUSIVE: Trump Does Not Establish Bitcoin Reserve, Crypto-Friendly Policies On Day 1-And Now?",2025-01-21 13:39:53 UTC,0.171952,Somewhat-Bullish,Benzinga,-0.062105,Neutral
290,https://www.benzinga.com/markets/cryptocurrency/25/01/43118779/trump-memecoin-regains-momentum-rallies-22-as-the-president-calls-billions-earned-through-,"Trump Memecoin Regains Momentum, Rallies 22% As The President Calls Billions Earned Through The Venture As 'Peanuts'",2025-01-22 03:17:22 UTC,0.243277,Somewhat-Bullish,Benzinga,-0.041881,Neutral
289,https://www.benzinga.com/markets/cryptocurrency/25/01/43140514/what-comes-next-after-donald-trumps-meme-coin-launch,What Comes Next After Donald Trump's Meme Coin Launch?,2025-01-22 19:17:20 UTC,0.180061,Somewhat-Bullish,Benzinga,0.024271,Neutral
286,https://www.benzinga.com/markets/cryptocurrency/25/01/43182670/amid-trump-token-frenzy-ethereums-vitalik-buterin-warns-of-unlimited-political-bribery-via,"Amid Trump, Melania Token Frenzy, Ethereum's Vitalik Buterin Warns Of 'Unlimited Political Bribery' Via Memecoins",2025-01-24 04:20:29 UTC,0.140977,Neutral,Benzinga,0,Neutral
116,https://www.benzinga.com/markets/cryptocurrency/25/01/43215953/from-hes-making-a-big-mistake-to-no-need-to-convince-him-heres-how-cryptos-wealthiest-man-,"From He's Making A 'Big Mistake' To No Need To Convince Him, Here's How Crypto's Wealthiest Man Shifted Stance On Bitcoin Critic Warren Buffett",2025-01-25 12:30:19 UTC,0.067532,Neutral,Benzinga,-0.100955,Neutral
230,https://www.benzinga.com/markets/cryptocurrency/25/01/43310167/robinhood-expands-trading-services-with-bitcoin-oil-gold-futures,"Robinhood Expands Trading Services With Bitcoin, Oil, Gold Futures - Robinhood Markets  ( NASDAQ:HOOD ) ",2025-01-29 16:23:27 UTC,0.239487,Somewhat-Bullish,Benzinga,0.145889,Neutral
227,https://www.benzinga.com/markets/cryptocurrency/25/01/43333080/dogecoin-sentiment-improves-after-etf-applicationwhen-will-the-explosive-move-come,Dogecoin Sentiment Improves After ETF Application-When Will The 'Explosive' Move Come?,2025-01-30 12:32:29 UTC,0.197309,Somewhat-Bullish,Benzinga,-0.112209,Neutral
562,https://www.benzinga.com/markets/cryptocurrency/25/01/43333080/dogecoin-sentiment-improves-after-etf-applicationwhen-will-the-explosive-move-come,Dogecoin Sentiment Improves After ETF Application-When Will The 'Explosive' Move Come?,2025-01-30 12:32:29 UTC,0.197309,Somewhat-Bullish,Benzinga,-0.112209,Neutral
499,https://www.benzinga.com/markets/cryptocurrency/25/01/43341558/bitcoin-ethereum-dogecoin-litecoin-are-the-most-popular-cryptos-for-online-casinos,"Bitcoin, Ethereum, Dogecoin, Litecoin Are The Most Popular Cryptos For Online Casinos",2025-01-30 15:23:35 UTC,0.399189,Bullish,Benzinga,0,Neutral
497,https://www.benzinga.com/markets/cryptocurrency/25/01/43351667/bitcoin-ethereum-xrp-dogecoin-gain-momentum-ahead-of-weekend-as-bulls-eye-profitable-febru,"Bitcoin, Ethereum, XRP, Dogecoin Gain Momentum Ahead Of Weekend As Bulls Eye Profitable February",2025-01-30 20:36:45 UTC,0.150359,Somewhat-Bullish,Benzinga,0,Neutral
495,https://www.benzinga.com/markets/cryptocurrency/25/01/43379626/not-trump-coin-but-this-token-with-a-whopping-1400-rally-was-the-january-chart-topper,Not Trump Coin But This Token With A Whopping 1400% Rally Was The January Chart Topper - Grayscale Ethereum Mini Trust  ( ETH )  Common units of fractional undivided beneficial interest  ( ARCA:ETH ) ,2025-01-31 11:00:29 UTC,0.205192,Somewhat-Bullish,Benzinga,-0.046534,Neutral
